RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31
93203,171,80013,zip,CO,CO,Aurora,"Denver-Aurora-Lakewood, CO",Arapahoe County,157163.7759190980,158241.03929604300,159137.5354015860,161169.57017288900,163084.08608971300,165011.7988926620,167060.73810658700,169342.24330907500,171896.49135849000,174156.75680701700,176465.69585093900,178731.61247260500,181151.76119155500,183195.9319247020,185342.92857628000,187172.8305687460,188854.1283970180,189805.11558497300,190872.97460138400,192136.3626385960,193453.40147173400,194576.8746363810,195320.62742196600,195764.5231123790,195707.53630973100,195972.66950260200,196716.6203871220,197774.9857522260,198625.1691422960,199147.20710215600,199659.337127571,199833.76205643900,200262.16314493200,200475.02485860300,200819.82746707100,200898.70447883500,200783.38943258400,200536.85944829600,200515.59683258400,200929.78801340600,201443.9785067660,201609.67937499300,201822.84662469800,201809.3909376780,201989.13897907900,201988.4896750440,202422.29461241000,202788.32947731700,203099.99251048000,203142.4136436520,203022.42463198200,202909.94732324700,202760.55229574100,202804.22259053600,203109.67526152600,203507.05042564500,203956.4895961030,204018.88874050800,204024.52185741800,204146.26736977300,204526.5674339280,204611.75879835600,204925.9193659460,205434.7625251430,206266.05284497000,206549.6879608470,206812.8837394010,207022.99890275900,207380.94594144400,207711.66840661900,207925.5754777600,208083.49614311800,208011.45481287500,208159.30024967800,207977.27918441900,207813.41364852900,207550.3899648390,207332.29991380600,206884.51753716100,206328.7490992250,205407.75251693600,204646.64066007800,203985.08584412200,203505.61061283900,202778.71531354500,201490.7708687480,201149.72056087200,200931.88890227800,201342.41049935000,201281.1931757100,200921.32916924000,200605.74208731100,199703.47991775800,198925.2665973410,197489.46541040500,196176.87082726900,194829.9055351380,193744.2653883720,192020.90772825000,189697.59885646700,187669.40051580900,186731.1729164310,186114.35039963700,184917.11359887400,183655.47989063800,182779.20839050300,182078.47253895900,180522.98014892200,178478.49733147900,176866.90957532100,176488.84551353400,177111.98796117000,177761.5952040510,177966.4656741900,177056.23915450600,176511.45520407100,176355.2751160570,176969.03661205400,177156.37131673500,177187.8887876010,177755.74774732600,178418.82572022700,179271.0599013380,179434.26648093500,179881.0350177650,179647.4571358850,179324.53017916200,178330.72802161200,177268.69487173700,175765.55487032300,174199.44741960900,172771.76054475500,171917.73182029300,170940.88759573000,169507.81666421700,168016.03872776700,166479.86164554500,165470.69673658600,164608.51134920400,164123.6971841950,163663.0772969500,163106.424258863,162653.47245630500,162352.59511492400,162583.96832048800,163583.56495342100,165214.38457852800,166927.9869312630,168680.03037069900,170821.50787360200,173451.49082885100,176355.87357224400,179495.02469974900,182523.88945245600,185390.26168124400,187915.32109654600,190294.04465342100,192392.29818439300,193875.1068181370,195253.76562019200,196732.71813312,198832.2334179490,201282.79365418100,203749.35545279200,206095.3147865280,208053.2534690740,209902.8091209420,211821.4790965390,213378.12833171700,214701.86978653300,215472.21081808700,216744.87925622800,218195.05969704700,219982.3967456510,221981.7753648080,224285.50623812100,226953.02536118300,229688.96666074800,232719.4972239530,236094.22449848700,239630.10846202900,243509.70158626900,247059.07968659000,250611.53433618400,253601.04463797300,256616.06276544600,259935.05135751000,263462.93686606100,266971.5685116350,269976.67826978400,273079.3348146340,276434.48193186900,279803.2666368590,283002.46525698900,285758.57974544,288792.0820423470,291537.73887561800,294234.70652728500,296452.0600300530,298204.44943357200,299577.25959311900,301130.7224191960,303471.2978391010,306764.0628753860,310116.9316657230,313516.1582925620,316562.15724004000,319312.6724784320,321332.2166472580,322678.44726455800,323548.47100096500,324454.1032968040,325691.81119369000,327567.4307689080,330178.25808692700,333697.37383998600,337156.23759801300,340219.95766954600,342563.0788235320,344755.7285870260,346807.1131066970,348226.9748215500,349672.7879043700,350853.69303424800,352122.271203823,353315.15349995000,354458.5358207250,356023.39901910100,357817.50514846500,360238.6817429170,362527.54266011900,364055.4491459950,364361.403485273,364013.44739178800,363605.4123310490,363703.91359521800,364268.5592742680,365315.7759990940,367225.6486037980,369589.3541684140,372616.95082275900,375478.5867655300,378802.91697052500,381372.92811867700,382434.71136627600,382234.52689175600,382087.7281020030,383737.77703192700,387168.0328403560,391949.37105849600,397326.5913081720,402718.17551349100,408064.06424465600,413781.35186635400,420670.6347155640,428493.23684806100,437235.4903543530,445963.5258517610,453402.4726303470,458765.313595186,462131.6782682140,465798.3205565300,470550.40697220400,476191.3407499860,483828.39795066000,493782.3774442480,505973.6752182830,517300.45935212500,525924.792584909,530999.8778007370,531659.3935441260,528079.0674418710,521802.83269026500,515852.0401625180,510563.8939372730,505977.7065773880,501265.26513308800,497400.0113112190,494112.6156784050,491821.98619828800,491199.60502525100,492262.76975899000,494727.4094839120,497602.2175722940,500065.3028267220,501604.749780522,501926.69487411400,502111.686146261,502172.32069314100,502772.74091001900,503599.74626328700,504945.5110122650,505475.2553479870,505289.5449690140,504544.30534058300,504098.6960113700,504005.30466946700,503905.04340859900,504067.1372829720,503894.0117233480,503319.11665993200,501380.9431809580,497890.42288105700,493800.7007489110,489716.5739211190
93205,192,80015,zip,CO,CO,Centennial,"Denver-Aurora-Lakewood, CO",Arapahoe County,195664.25051746800,196985.2849468020,198059.4095612900,200537.6042025820,202865.9682664710,205227.48214654200,207756.62748503400,210450.35499471200,213397.14402685600,215896.65274092200,218550.89669791000,221289.08459677100,224263.7083965920,226730.901954353,229205.14555507500,231313.1591530970,233239.54255924800,234194.7834278810,235191.53658260100,236525.75828229700,237952.3606798790,239082.44040876800,239646.52220408100,240052.06768997200,239950.71677736000,240282.19945700400,241131.45913944200,242320.72219577900,243349.0845310520,243928.55539901500,244566.86299908400,244686.65208822000,245157.0079648790,245332.35339742800,245731.42057066700,245768.32318633800,245548.19785315600,245104.4190623340,244862.59758560300,245149.7950883370,245476.0668938340,245447.0620311520,245536.86439038900,245551.58551270000,245804.738403669,245902.93210722400,246515.458371941,247104.53203562900,247620.41302145100,247757.96574725,247670.57904871100,247596.08480971600,247606.91081069600,247881.8625311320,248493.25875499500,249212.2726141910,250064.46888395800,250524.3345837990,250832.13552518400,251147.2514342290,251548.68662315200,251577.60138031200,251982.1230513270,252724.16705679800,253769.03310268200,254122.3805343150,254478.42431712600,254817.0700047970,255305.9550447880,255639.3047638740,255866.9162181170,256099.12788102100,256122.59649207800,256416.55820080700,256306.1821706970,256291.87654647300,256268.1429422830,256322.24375014300,256093.13950304300,255565.01037345200,254468.7998458640,253519.2489614100,252730.37725758100,252171.94600525100,251433.8865017770,250001.1455713490,249636.17470604000,249388.62936450100,249929.0372489410,249897.23278791300,249522.96998582900,249350.07724319100,248730.8564429440,248268.03414564800,246956.87977388800,245553.81558851200,243979.65591781400,242814.73358398900,240990.59554991800,238672.75343430700,236557.4166600780,236011.02939388600,235878.80216850900,235292.7379672570,234376.31050121000,233858.37480599700,233499.3928623620,232374.45527740800,230632.13069456500,228956.99503113400,228631.73787480400,229184.4982085910,230099.29447565700,230464.38325880800,229050.65803385900,227839.53738222200,226737.14186717200,226855.75688176100,226344.30879754000,225864.70407078100,226388.50372413900,227235.74142237500,228337.8692897300,228517.08144884900,228873.0570048860,228289.55174000700,227722.30611433000,226710.2794688930,225504.50492686500,223734.09434311900,221962.15742196000,220738.67569001700,220479.61612213200,219739.08520668500,218370.91688423100,216386.31441009900,214707.85475784400,213725.31044682800,213368.8265589010,213315.80839844900,213371.66146858500,213083.18590428800,212990.5375368270,212870.55369331000,213554.8171357150,214908.6706638600,216718.84139790800,218298.5270253320,219867.75350459800,221964.98447438400,224606.12822051800,227386.35639222700,230448.50169695000,233480.37338011100,236607.15311537500,239371.13879146700,241949.00093929700,244226.38825412200,245877.1059127050,247512.65193725900,249231.01547375400,251635.74877683200,254321.015345299,257091.86947631000,259777.58642884800,262190.9423307400,264331.71080536300,266411.83765237800,268054.9280774690,269605.75862533000,270637.7083418450,271933.7905177520,273128.9215056150,274526.0451358070,276187.48358925800,278166.0737233490,280654.3307826420,283259.77641239700,286131.44767993700,289356.9024089620,293116.31810154900,297559.82191268200,301722.9485978810,305387.51780158300,308236.90731415600,310855.3006343890,313843.51687336500,316913.94838853100,320327.3363393810,323478.64858349300,327144.9870886750,330779.5529898820,334492.5099641800,338072.3297527380,341434.4617458320,344889.60269821600,347620.8201666050,349969.7308628680,351979.1650771750,353615.23792858500,355125.63267947100,356756.39249140600,359264.1509765680,362631.28201699700,366075.108272444,369705.68787731000,373112.1357199700,376322.87391231900,378516.4631899660,379702.17232581000,380187.40590797600,380646.03193809500,381642.51161471300,383500.5746801080,386176.06407810300,389754.9192744390,393217.56101021700,396758.0053973040,399815.4874981720,402860.5827811490,405351.87010628200,406892.2767742050,408328.68798522000,409388.522295083,410574.04767529700,411305.02833482500,412081.35104098500,413349.39223903700,414871.99157528500,416973.4058767860,418913.5162604010,420567.35759204700,420928.2263696170,420930.2446770450,420548.3286416420,420782.84238983000,421129.1355733430,422141.84563748500,423907.9034503630,426289.9275448000,428920.0201436810,431482.44216806700,434275.6231220020,436763.84597251800,437629.03405050000,437559.505734355,437493.5607262800,439367.490521621,443152.575932126,448426.90534800900,454464.422458888,460216.71138334800,465886.855969053,472251.2953025170,480373.0826790180,490100.46684235800,501271.3318000000,512296.82215768300,521371.1691047570,527739.9755445210,532125.8306587150,536805.0630379310,542762.0274474590,549743.144580969,559269.4519000290,571475.0686145130,586124.5663639090,599749.1948283310,610125.980359581,615947.8008043240,615733.507296523,610525.5695169220,602699.2042726570,595991.0133540980,590145.1599247980,584977.2259909410,580108.7457674620,576664.354443069,573499.0409345570,571223.188796477,570116.9035339460,571045.7890702540,573080.4291754270,575524.1798249680,577821.0109560780,579332.0903007660,579965.9317090670,580511.7042223640,580730.9237731110,581116.9330324450,581409.4851315430,582381.7773791460,582843.3633292780,582734.2749689770,582370.3447953920,582292.6150764180,582756.1541243190,583294.2374036870,584229.4598431930,584903.4849325640,584695.1915273540,582823.4201286250,579134.2535715040,575031.5208794230,570741.547258179
93263,237,80134,zip,CO,CO,Parker,"Denver-Aurora-Lakewood, CO",Douglas County,234450.7260448350,235209.73888237300,236324.95333419100,238797.84555923900,241795.82813187800,244723.37545706300,247574.81606018000,250472.97585440600,253347.16374110700,256210.96365664200,258826.956442576,261513.01331147000,263630.7357439610,265546.4640777120,267545.75997715200,269967.1922850710,272211.69814783500,274365.19036957900,276519.608053868,278738.0858962720,280618.40816276900,281396.10174578600,282221.09532776600,282319.51143632900,282531.7845725900,282532.7315198810,282766.9222899480,283404.05630256900,284102.3641896820,285091.7006155320,285848.5462539280,286007.45109778800,286088.01797365500,286562.7080154370,286913.3638767940,286999.9150503160,286802.60049448100,287017.37530708300,287361.6483854800,287843.9802925920,288076.2287745200,288353.0106185350,288443.6680926600,289087.8914741850,289964.76797656800,291110.56915799100,292075.30203563400,292827.9119432230,293269.39065985100,293462.4440229790,294027.6151619920,295107.45965794000,296479.5779205960,297870.63583315400,299222.1267606720,300502.2059751990,301562.22092366400,302338.67310448100,303268.2375016840,304206.2513045700,304860.84591172500,305669.71685500700,306007.36018231200,306661.2767470760,307120.62720437500,307626.82598053700,308179.0297533940,308705.1416398320,309233.43999387700,309998.24414765000,310378.34341245900,311450.92683283100,312059.77066715,313002.5860390500,313601.5658619160,314231.6356563590,314890.5170427770,315594.45352698100,316108.1348894710,316200.63201954300,315793.9541028440,315332.8153473400,315151.1219944140,315083.2107123340,315446.2888813000,315901.5074129810,316129.97081434000,315605.3663825670,315167.0956227790,315279.20230763100,316072.4167935140,316473.236230331,316372.88178839800,315482.59062614400,314042.5009765730,313005.4422468170,311663.67095448600,310077.28001768000,308207.14749190500,306871.2014564670,306328.2713181930,305800.1253536290,305325.7028259040,303843.44759295700,301985.15658085200,300402.5329900880,299605.44411082500,298816.32283579400,298076.1332489430,296909.10959891800,296339.6098753900,295682.3059673350,295803.12144717800,295367.89213028000,294502.96936990600,293680.8631150160,293201.75563965200,293255.88623500200,293674.5869296120,294356.9777051620,295095.00709414000,295711.5065178400,296485.94722592400,,305184.7836385090,308947.53304200300,308847.77294775800,307744.52041986900,306365.869840059,305359.0014893830,304557.65230864500,303964.2398510660,302716.8913637490,301595.36663363200,300959.6244447280,300734.01988755400,300431.44430042000,299882.5120936190,299664.64492577600,300067.2440794020,300573.4292942740,300301.0055531620,299696.4289792070,298957.1201682230,299349.55120734200,300418.887869745,302564.12289018700,304282.4955371780,305811.87789830000,307290.9302433340,309394.68602978900,312150.2844527870,315331.02029931300,318644.85012703900,321649.81281362400,324541.7215596800,328061.99636591700,331702.63794410800,334784.59037761400,336336.43722198600,337378.31665202600,339200.7480643790,342245.6837721940,346156.3150189310,350132.73421534300,354039.96206833,357530.8492828840,360310.2701595360,363173.57174751800,365951.1130156060,368758.0046887880,370456.710948606,371328.64798108600,372031.18921941000,373262.4876190000,375038.27511373300,377492.4474277450,380133.4120406340,382945.27221386800,385560.1740032300,389436.1869520110,394264.8448717770,399249.76606269700,402470.4342074390,405013.02361597300,407369.04270016100,410315.3545814970,413271.94704384000,416593.0372583650,419816.7578145830,423018.28170602800,425899.492996319,429374.1524745390,433037.19800302100,436485.11933395100,438903.2628369240,440689.4139474280,442208.8366394590,443946.13077330200,445435.30753703900,446824.00378651500,448345.5619444350,450507.80758619900,453719.38595558900,457715.99594263300,462357.973195609,466784.31163804300,470339.82514117600,472757.78284200000,474213.6370528330,475026.03601356100,475482.5308008350,476210.08508578900,477544.709826457,479293.9145270080,481715.2137223580,484755.34032057200,488278.1998964530,491904.1317623390,494582.61901446900,496872.2148698400,498148.00073905900,499838.0988833670,501260.62686278300,502686.9861780100,503343.3044752130,504088.4779764200,504896.5016435980,506600.28277890600,508691.81954370600,511012.66891999200,512761.88378297500,513425.1861265020,513974.6012351540,514416.09567782400,515497.9382393770,516501.89479650700,518144.17940889800,520103.36711363100,522469.3396915850,524592.181158956,526823.1107597020,529095.6739118850,531345.3001685440,532369.5201114390,532307.5269032090,532153.5056347360,533396.5705178380,537218.3441615860,543051.4175925940,550151.1770981720,557189.28563191,564716.3921333600,573555.3481008640,585236.8126352550,599008.6322052620,614071.4293532290,628433.0876634970,639927.8157619420,648367.6258059780,653908.4558366370,659671.9987879390,666815.2937502060,675514.5009692390,687049.4555518550,702013.0510202180,720027.3899088850,737439.3680921550,750265.1166793200,756318.4391455230,753512.4383062570,744550.9617322080,733637.8985827790,725600.5603401330,720040.8039739240,715576.9845595140,712422.2093241020,710754.1932704110,709165.7076440880,707421.2307722840,706308.0599974810,707054.6126980510,708225.3872161240,709143.4355919760,709852.6577023300,710331.6078122350,710047.9156334830,709412.4333693340,708116.2922674160,708039.2729167970,709375.0977839500,712153.6362723080,714210.9084154180,714792.3656410650,714919.283844032,715060.7369007910,715878.2496929700,716677.0685050170,717885.011533846,718499.3687092450,718109.972234155,716114.754074524,712694.0143689230,709151.5597953860,705324.5579949050
93295,335,80219,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,126658.82476738800,127396.0703472880,128209.03722952800,130167.41134359100,132184.3372194580,134298.86308363400,136175.9845198420,138029.93986226800,139907.54771546300,141496.37019850900,143129.79172846100,144583.63677427800,146475.08231031400,148474.97414703800,150476.70623482000,152215.21178721800,153796.4310690080,155156.82984909200,156435.14619720900,157470.14012240600,158770.73688825900,160090.4309733820,161624.2626124900,162892.96767647400,163699.66227452800,164153.21404163200,164823.17833480200,165493.35328687100,166326.62219289500,166932.7814397220,167718.026542731,168415.4049261850,169011.90476248100,169642.87551177000,170107.821603797,170368.66685388500,170403.60524816800,170344.59582166900,170315.81636334800,169896.62438619600,169543.03990863600,169200.61358213000,169368.85016957300,169229.23701796900,169212.34750389900,169530.39262837900,170230.8698835250,170737.02289181400,170660.04803507000,170503.87554943100,170822.72406968300,171361.4810960130,171983.83728635200,172314.4446603150,172406.94620615900,172230.84750548200,171602.7190109520,171658.99544074000,171801.86474935300,172400.8014951500,172681.9593909760,173077.3128522040,173153.66116629900,172749.27825000200,172444.08558642200,172545.6676634420,172814.02499815100,172535.8940960470,172051.9825978700,171881.90958031300,172274.21522187600,172130.32272802100,171929.47375277100,171265.93311953400,171531.95700428900,171553.26957613900,171791.94984976000,171495.65228143900,171034.7366655050,170530.7478042830,169731.95121766000,168872.05659044000,168116.3810639930,167348.91611437200,166513.14016185100,165107.93106492800,164190.24017493500,164005.2611663670,164479.49937682100,164407.65429775400,164161.62858129200,163443.6549135630,162457.56909563100,160377.87613434800,157786.18563695000,154955.21620775400,152501.89976548200,150449.66040012200,148487.77107236500,146468.12582672500,144071.25304514300,141937.4714031100,140029.66383070700,138863.24676942900,137829.5088734490,136785.887751021,135293.0672914070,134162.7039954090,132624.96406699000,131781.68719060600,130937.47806409800,130805.92169949200,130934.95820691700,131422.00341338400,131432.1559603950,130784.773736272,130283.95026469300,130754.49827367200,132176.11303818300,133757.55020603600,135574.54182894800,137303.64243130000,138501.32490967300,138751.35833629000,138048.31226512800,137405.68856578600,136853.4600115870,136527.70448969200,135948.14064280300,134863.45035883000,134093.57403996300,133468.08562714400,132810.95665555200,132214.4424046920,131434.9011472240,130823.1640451330,129366.65075990400,127845.87058226900,126393.02701609600,125447.5415608250,124928.4542670500,125017.89031698800,125443.14436032200,125601.14397884500,125827.62127315300,125638.12365773400,125387.64447424300,125203.28629031300,125978.89020005500,127734.45657316400,130230.61253338800,132997.18608692400,136052.55896690300,138517.1812708180,140454.27225057400,142017.13900723700,143523.9489558820,144734.9328676510,145712.15230013600,147163.691821998,149126.12957181400,151106.53763654000,152999.2903819980,155061.26094008200,157326.5922211430,159319.5901275320,160752.7908492260,162335.34144603400,163842.00275797700,165329.3574996190,166463.5713454350,167917.10099669800,169844.36723853200,171923.4866927450,174100.86632551300,176268.23455809600,178795.35285455800,181468.24898671700,184410.15206049500,187651.4771647580,190832.36991669700,194303.877014777,197641.5775582310,201670.5082001680,205780.23829841500,210004.25746272100,214052.51822657400,218256.1238257050,222661.82096538200,226764.9641957080,230305.5546268180,233512.50654455600,236692.8510543270,239915.33026025600,243353.22928221300,247274.10036609500,251033.2797390520,254290.06896656500,256901.42383953200,259176.94258531600,261128.28470487000,262876.08478693600,264954.2355564120,267745.398456591,270661.2111454830,273756.2543771900,276865.72854373500,280381.478173542,283807.1155722580,286707.8895405170,289186.1734289990,291398.8399265830,293584.83362079400,295795.4939020790,298203.9495456200,301122.00206898500,304135.8367848500,307255.16779796900,310144.3435991470,313034.25910658300,316029.3573043620,318511.24445544600,320670.24591289300,322270.9376957180,323911.1824905880,325527.12350872300,326912.0812691310,328306.9721462910,329824.76402480000,332028.8647976440,334413.828898853,336337.56735892600,337433.83564100000,338083.70266440200,338354.5846632110,338775.75737028400,339309.1875684730,340323.4115024880,341517.7882135850,342857.45966666600,345467.8642942350,349101.244764739,353559.437880055,357490.18700568500,359196.0871416440,358776.1992765960,357783.5393350020,358336.4230995530,361543.9269351890,366271.6814839700,371530.3074881070,376374.8299780210,380299.6774243780,385077.5896898870,391494.8200269010,399365.4472120790,407762.66274741900,415880.23979646800,421542.6492674030,423581.4214036210,422685.74817008000,422334.3800434180,423412.3978300730,426112.36861762400,431754.8233142800,440784.1765399480,452363.88195288500,463268.7190913820,472278.052296529,477389.6915166890,477909.45727335200,473835.04274767400,467809.8969586670,462486.2750321460,458751.05560076800,455990.8709065730,453118.9565547820,450715.8797628240,449010.1581317010,448438.7455186750,448905.9986991980,450328.0113848270,452390.8203696100,454983.57434446600,456909.7378240640,458054.1114078950,457788.9654804510,457072.5974634440,456317.1078799940,456065.66896518800,456816.5630326260,457796.0759747710,458149.04609464400,457474.8737239280,456821.00212805,456128.48289906700,455257.55833147600,454031.54912861000,453609.44534038600,453850.0660726640,453779.0910904190,452223.626565527,448915.5217731970,444925.78954832600,440577.633325749
